,market,airlineaa,airlinedl,airlineua,airlineal,airlinelcc,airlinewn,airport1,population1,tourism1,airport2,population2,tourism2,distance,passengers
1743,HOURIC,0,1,0,0,0,0,HOU,1953631,0,RIC,197790,0,1177,587
1744,HOUSAN,1,0,0,0,0,1,HOU,1953631,0,SAN,1223400,1,1312,7065
1745,HOUSAT,0,0,0,0,0,1,HOU,1953631,0,SAT,1144646,0,192,22489
1746,HOUSDF,0,1,0,0,0,1,HOU,1953631,0,SDF,256231,0,803,2050
1747,HOUSEA,1,0,0,0,0,1,HOU,1953631,0,SEA,563374,0,1894,4331
1748,HOUSFO,1,0,0,0,0,0,HOU,1953631,0,SFO,776733,1,1649,1017
1749,HOUSJC,1,0,0,0,0,1,HOU,1953631,0,SJC,894943,1,1621,3103
1750,HOUSLC,0,0,0,0,0,1,HOU,1953631,0,SLC,181743,0,1213,3059
1751,HOUSMF,0,0,0,0,0,1,HOU,1953631,0,SMF,407018,1,1624,3131
1752,HOUSNA,0,0,0,0,0,0,HOU,1953631,0,SNA,337977,1,1358,909
1753,HOUSTL,0,0,0,0,0,1,HOU,1953631,0,STL,348189,0,687,15098
1754,HOUTPA,0,1,0,0,1,0,HOU,1953631,0,TPA,303447,1,781,7217
1755,HOUTUL,1,0,0,0,0,1,HOU,1953631,0,TUL,393049,0,453,16192
1756,HOUTYS,0,1,0,0,0,0,HOU,1953631,0,TYS,173890,0,796,438
1757,IADICT,1,0,0,0,0,0,IAD,572059,0,ICT,344284,0,1087,732
1758,IADIND,0,0,0,0,0,0,IAD,572059,0,IND,781870,0,476,951
1759,IADJAN,0,1,0,0,0,0,IAD,572059,0,JAN,184256,0,843,839
1760,IADJAX,0,1,0,1,1,0,IAD,572059,0,JAX,735617,1,631,3321
1761,IADJFK,0,0,0,0,0,0,IAD,572059,0,JFK,8008278,0,228,680
1762,IADLAX,1,1,1,1,1,0,IAD,572059,0,LAX,3694820,1,2288,51463
1763,IADLGA,0,0,1,0,0,0,IAD,572059,0,LGA,8008278,0,229,11580
1764,IADLIT,1,1,0,0,0,0,IAD,572059,0,LIT,183133,0,901,1174
1765,IADMCI,1,0,1,0,1,0,IAD,572059,0,MCI,441545,0,926,6326
1766,IADMCO,0,1,1,1,1,0,IAD,572059,0,MCO,185951,1,758,46241
1767,IADMDW,0,0,0,0,0,0,IAD,572059,0,MDW,2896016,0,577,2071
1768,IADMEM,0,1,0,1,1,0,IAD,572059,0,MEM,650100,0,742,4225
1769,IADMIA,1,1,1,1,1,0,IAD,572059,0,MIA,362470,1,921,15450
1770,IADMKE,0,0,1,1,0,0,IAD,572059,0,MKE,596974,0,612,3306
1771,IADMLB,0,1,0,0,0,0,IAD,572059,0,MLB,71382,1,976,964
1772,IADMOB,0,1,0,0,0,0,IAD,572059,0,MOB,198915,0,835,976
1773,IADMSY,0,1,1,1,1,0,IAD,572059,0,MSY,484674,0,954,8945
1774,IADOAK,0,0,1,0,0,0,IAD,572059,0,OAK,399484,1,2408,1901
1775,IADOKC,1,1,0,0,0,0,IAD,572059,0,OKC,506132,0,1136,1708
1776,IADOMA,1,0,1,1,0,0,IAD,572059,0,OMA,390007,0,988,1851
1777,IADORD,0,0,1,0,0,0,IAD,572059,0,ORD,2896016,0,589,24193
1778,IADPBI,0,1,0,1,0,0,IAD,572059,0,PBI,82103,1,859,2920
1779,IADPDX,0,0,1,0,0,0,IAD,572059,0,PDX,529121,0,2327,6020
1780,IADPNS,0,1,0,1,0,0,IAD,572059,0,PNS,56255,1,805,1681
1781,IADRDU,0,0,0,0,0,0,IAD,572059,0,RDU,463128,0,224,1179
1782,IADROC,0,0,1,0,0,0,IAD,572059,0,ROC,219773,0,289,1276
1783,IADRSW,0,1,0,1,1,0,IAD,572059,0,RSW,51970,1,890,3805
1784,IADSAN,1,1,1,0,0,0,IAD,572059,0,SAN,1223400,1,2253,14518
1785,IADSAT,1,1,1,1,0,0,IAD,572059,0,SAT,1144646,0,1362,4482
1786,IADSBA,0,0,0,0,0,0,IAD,572059,0,SBA,92325,1,2368,1302
1787,IADSDF,0,0,0,0,0,0,IAD,572059,0,SDF,256231,0,451,454
1788,IADSEA,1,1,1,1,1,0,IAD,572059,0,SEA,563374,0,2306,16680
1789,IADSFO,1,1,1,1,1,0,IAD,572059,0,SFO,776733,1,2419,41853
1790,IADSJC,1,0,1,0,0,0,IAD,572059,0,SJC,894943,1,2400,8711
1791,IADSLC,1,1,1,0,0,0,IAD,572059,0,SLC,181743,0,1827,10808
1792,IADSMF,1,1,1,0,0,0,IAD,572059,0,SMF,407018,1,2358,4628
1793,IADSNA,1,0,1,0,0,0,IAD,572059,0,SNA,337977,1,2265,3560
1794,IADSRQ,0,1,0,1,0,0,IAD,572059,0,SRQ,52715,1,850,1050
1795,IADSTL,1,0,1,0,0,0,IAD,572059,0,STL,348189,0,695,5582
1796,IADTPA,0,1,1,1,1,0,IAD,572059,0,TPA,303447,1,810,20758
1797,IADTUL,1,0,0,0,0,0,IAD,572059,0,TUL,393049,0,1028,1078
1798,IADTUS,1,0,1,0,0,0,IAD,572059,0,TUS,486699,0,1933,2761
1799,IADTYS,0,1,0,0,0,0,IAD,572059,0,TYS,173890,0,419,732
1800,ICTIND,1,0,0,0,0,0,ICT,344284,0,IND,781870,0,621,770
1801,ICTLAX,1,0,1,1,0,0,ICT,344284,0,LAX,3694820,1,1240,2275
1802,ICTLGA,1,0,1,0,0,0,ICT,344284,0,LGA,8008278,0,1279,1401
1803,ICTMCO,1,1,0,0,0,0,ICT,344284,0,MCO,185951,1,1136,2185
1804,ICTMIA,1,0,0,0,0,0,ICT,344284,0,MIA,362470,1,1295,1099
1805,ICTMSY,1,0,0,0,0,0,ICT,344284,0,MSY,484674,0,776,915
1806,ICTORD,1,0,1,0,0,0,ICT,344284,0,ORD,2896016,0,588,3578
1807,ICTPDX,1,0,1,0,0,0,ICT,344284,0,PDX,529121,0,1406,1029
1808,ICTRSW,1,0,0,0,0,0,ICT,344284,0,RSW,51970,1,1296,370
1809,ICTSAN,1,0,1,1,0,0,ICT,344284,0,SAN,1223400,1,1174,1651
1810,ICTSAT,1,0,0,0,0,0,ICT,344284,0,SAT,1144646,0,575,1139
1811,ICTSEA,1,0,1,1,0,0,ICT,344284,0,SEA,563374,0,1430,3548
1812,ICTSFO,1,0,1,1,0,0,ICT,344284,0,SFO,776733,1,1386,1515
1813,ICTSLC,0,0,1,0,0,0,ICT,344284,0,SLC,181743,0,808,865
1814,ICTSMF,0,0,1,1,0,0,ICT,344284,0,SMF,407018,1,1329,901
1815,ICTSNA,1,0,1,1,0,0,ICT,344284,0,SNA,337977,1,1208,1598
1816,ICTSTL,1,0,0,0,0,0,ICT,344284,0,STL,348189,0,392,2552
1817,ICTTPA,1,0,0,0,0,0,ICT,344284,0,TPA,303447,1,1109,1103
1818,ICTTUS,1,0,0,0,0,0,ICT,344284,0,TUS,486699,0,980,746
1819,INDISP,0,0,0,0,0,1,IND,781870,0,ISP,17932,0,700,1330
1820,INDJAN,0,1,0,1,0,0,IND,781870,0,JAN,184256,0,554,1232
1821,INDJAX,0,1,0,1,1,1,IND,781870,0,JAX,735617,1,688,6886
1822,INDJFK,0,0,0,0,0,0,IND,781870,0,JFK,8008278,0,665,422
1823,INDLAX,1,1,1,1,0,1,IND,781870,0,LAX,3694820,1,1814,22664
1824,INDLGA,1,0,1,1,0,0,IND,781870,0,LGA,8008278,0,659,15606
1825,INDLIT,1,0,0,1,0,1,IND,781870,0,LIT,183133,0,475,2598
1826,INDMBS,0,0,0,1,0,0,IND,781870,0,MBS,61799,0,329,382
1827,INDMCI,1,0,1,1,0,1,IND,781870,0,MCI,441545,0,451,10924
1828,INDMCO,0,1,0,1,1,1,IND,781870,0,MCO,185951,1,828,39522
1829,INDMDT,0,0,0,1,0,0,IND,781870,0,MDT,48880,0,506,1077
1830,INDMDW,0,0,0,0,0,1,IND,781870,0,MDW,2896016,0,162,11925
1831,INDMEM,0,0,0,1,0,0,IND,781870,0,MEM,650100,0,381,3266
1832,INDMFE,1,0,0,1,0,0,IND,781870,0,MFE,106414,0,1161,1151
1833,INDMIA,1,1,0,1,1,0,IND,781870,0,MIA,362470,1,1021,5497
1834,INDMLB,0,0,0,0,0,0,IND,781870,0,MLB,71382,1,875,410
1835,INDMSY,1,1,0,1,0,1,IND,781870,0,MSY,484674,0,708,5781
1836,INDOAK,1,0,1,1,0,1,IND,781870,0,OAK,399484,1,1934,3562
1837,INDOKC,1,0,0,1,0,1,IND,781870,0,OKC,506132,0,689,2989
1838,INDOMA,1,0,1,1,0,1,IND,781870,0,OMA,390007,0,517,2978
1839,INDORD,1,0,1,0,0,0,IND,781870,0,ORD,2896016,0,177,13881
1840,INDORF,0,0,0,1,0,0,IND,781870,0,ORF,234403,0,581,2036
1841,INDPBI,0,1,0,1,1,1,IND,781870,0,PBI,82103,1,967,4476
1842,INDPDX,1,1,1,1,0,1,IND,781870,0,PDX,529121,0,1877,5499
1843,INDPNS,0,1,0,1,0,0,IND,781870,0,PNS,56255,1,704,1348
1844,INDPVD,0,0,0,1,0,1,IND,781870,0,PVD,173618,0,791,4480
1845,INDRDU,1,1,0,1,1,1,IND,781870,0,RDU,463128,0,488,7120
1846,INDRIC,0,1,0,1,0,0,IND,781870,0,RIC,197790,0,511,1497
1847,INDROC,0,0,0,1,0,0,IND,781870,0,ROC,219773,0,505,965
1848,INDRSW,0,1,0,1,1,0,IND,781870,0,RSW,51970,1,946,19898
1849,INDSAN,1,1,1,1,0,1,IND,781870,0,SAN,1223400,1,1783,9701
1850,INDSAT,1,1,1,1,0,0,IND,781870,0,SAT,1144646,0,986,4924
1851,INDSEA,1,1,1,1,0,1,IND,781870,0,SEA,563374,0,1866,9197
1852,INDSFO,1,1,1,1,0,0,IND,781870,0,SFO,776733,1,1944,9298
1853,INDSJC,1,0,1,1,0,1,IND,781870,0,SJC,894943,1,1925,5230
1854,INDSLC,1,1,1,1,0,1,IND,781870,0,SLC,181743,0,1368,5192
1855,INDSMF,1,0,1,1,0,1,IND,781870,0,SMF,407018,1,1884,3858
1856,INDSNA,1,0,1,1,0,0,IND,781870,0,SNA,337977,1,1793,4322
1857,INDSRQ,0,1,0,0,1,0,IND,781870,0,SRQ,52715,1,876,7107
1858,INDSTL,1,0,0,0,0,1,IND,781870,0,STL,348189,0,229,11216
1859,INDSYR,0,0,0,1,0,0,IND,781870,0,SYR,147306,0,578,1124
1860,INDTPA,0,1,0,1,1,1,IND,781870,0,TPA,303447,1,838,15068
1861,INDTUL,1,0,0,0,0,1,IND,781870,0,TUL,393049,0,578,3280
1862,INDTUS,1,1,1,1,0,0,IND,781870,0,TUS,486699,0,1473,2803
1863,INDTYS,0,1,0,0,0,0,IND,781870,0,TYS,173890,0,324,538
1864,ISPJAX,0,0,0,0,0,1,ISP,17932,0,JAX,735617,1,859,4328
1865,ISPLAX,1,1,0,1,0,1,ISP,17932,0,LAX,3694820,1,2510,5322
1866,ISPMCI,0,0,0,0,0,1,ISP,17932,0,MCI,441545,0,1148,1322
1867,ISPMCO,0,1,0,0,0,1,ISP,17932,0,MCO,185951,1,972,21650
1868,ISPMDW,0,0,0,0,0,1,ISP,17932,0,MDW,2896016,0,765,11510
1869,ISPMSY,0,1,0,0,0,1,ISP,17932,0,MSY,484674,0,1218,1715
1870,ISPOAK,0,0,0,0,0,1,ISP,17932,0,OAK,399484,1,2608,1575
1871,ISPORD,1,0,0,0,0,0,ISP,17932,0,ORD,2896016,0,774,1337
1872,ISPORF,0,0,0,0,0,0,ISP,17932,0,ORF,234403,0,337,887
1873,ISPPBI,0,1,0,0,0,1,ISP,17932,0,PBI,82103,1,1052,5850
1874,ISPRDU,0,0,0,0,0,1,ISP,17932,0,RDU,463128,0,466,4701
1875,ISPRSW,0,0,0,0,0,0,ISP,17932,0,RSW,51970,1,1105,562
1876,ISPSAN,1,0,0,0,0,1,ISP,17932,0,SAN,1223400,1,2481,2468
1877,ISPSAT,0,1,0,0,0,1,ISP,17932,0,SAT,1144646,0,1624,1856
1878,ISPSDF,0,0,0,0,0,1,ISP,17932,0,SDF,256231,0,699,1886
1879,ISPSTL,0,0,0,1,0,1,ISP,17932,0,STL,348189,0,933,2210
1880,ISPTPA,0,0,0,0,0,1,ISP,17932,0,TPA,303447,1,1034,18521
1881,JANJAX,0,1,0,0,0,0,JAN,184256,0,JAX,735617,1,511,1135
1882,JANLAX,1,1,0,1,0,0,JAN,184256,0,LAX,3694820,1,1642,3498
1883,JANLGA,0,1,0,1,0,0,JAN,184256,0,LGA,8008278,0,1077,1833
1884,JANMCI,0,1,0,1,0,1,JAN,184256,0,MCI,441545,0,581,1426
1885,JANMCO,0,1,0,1,0,1,JAN,184256,0,MCO,185951,1,587,6546
1886,JANMDW,0,0,0,0,0,1,JAN,184256,0,MDW,2896016,0,666,5786
1887,JANMEM,0,0,0,1,0,0,JAN,184256,0,MEM,650100,0,189,425
1888,JANMIA,0,1,0,0,0,0,JAN,184256,0,MIA,362470,1,936,659
1889,JANOAK,0,1,1,0,0,0,JAN,184256,0,OAK,399484,1,1851,1263
1890,JANOKC,0,0,0,0,0,0,JAN,184256,0,OKC,506132,0,482,742
1891,JANORD,1,1,0,1,0,0,JAN,184256,0,ORD,2896016,0,680,2357
1892,JANORF,0,1,0,0,0,0,JAN,184256,0,ORF,234403,0,852,652
1893,JANPBI,0,1,0,0,0,0,JAN,184256,0,PBI,82103,1,886,444
1894,JANPDX,0,1,0,0,0,0,JAN,184256,0,PDX,529121,0,1958,737
1895,JANPVD,0,1,0,0,0,1,JAN,184256,0,PVD,173618,0,1215,799
1896,JANRDU,0,1,0,1,0,1,JAN,184256,0,RDU,463128,0,693,2043
1897,JANSAN,0,1,0,0,0,0,JAN,184256,0,SAN,1223400,1,1579,1454
1898,JANSAT,0,1,0,0,0,1,JAN,184256,0,SAT,1144646,0,542,1950
1899,JANSDF,0,1,0,0,0,0,JAN,184256,0,SDF,256231,0,509,1063
1900,JANSEA,0,1,1,1,0,0,JAN,184256,0,SEA,563374,0,1985,1600
1901,JANSFO,0,1,0,0,0,0,JAN,184256,0,SFO,776733,1,1872,953
1902,JANSLC,0,1,0,0,0,0,JAN,184256,0,SLC,181743,0,1346,1084
1903,JANSTL,0,1,0,0,0,1,JAN,184256,0,STL,348189,0,444,1385
1904,JANTPA,0,1,0,1,0,0,JAN,184256,0,TPA,303447,1,647,1275
1905,JAXJFK,0,1,0,0,0,0,JAX,735617,1,JFK,8008278,0,829,543
1906,JAXLAN,0,0,0,1,0,0,JAX,735617,1,LAN,119128,0,863,492
1907,JAXLAX,1,1,0,1,0,1,JAX,735617,1,LAX,3694820,1,2153,9374
1908,JAXLEX,0,1,0,0,0,0,JAX,735617,1,LEX,260512,0,573,734
1909,JAXLGA,0,1,0,1,1,0,JAX,735617,1,LGA,8008278,0,834,19665
1910,JAXLIT,1,1,0,0,0,0,JAX,735617,1,LIT,183133,0,680,1582
1911,JAXMCI,1,1,0,1,0,1,JAX,735617,1,MCI,441545,0,956,4867
1912,JAXMDT,0,0,0,1,0,0,JAX,735617,1,MDT,48880,0,741,777
1913,JAXMDW,0,0,0,1,1,1,JAX,735617,1,MDW,2896016,0,849,7246
1914,JAXMEM,0,1,0,1,1,0,JAX,735617,1,MEM,650100,0,576,4510
1915,JAXMIA,1,0,0,0,0,0,JAX,735617,1,MIA,362470,1,334,3716
1916,JAXMKE,0,1,0,1,0,0,JAX,735617,1,MKE,596974,0,932,1933
1917,JAXMOB,0,1,0,0,0,0,JAX,735617,1,MOB,198915,0,572,540
1918,JAXMSY,0,1,0,0,0,1,JAX,735617,1,MSY,484674,0,513,7496
1919,JAXOAK,1,1,0,0,0,1,JAX,735617,1,OAK,399484,1,2358,2163
1920,JAXOKC,1,1,0,1,0,0,JAX,735617,1,OKC,506132,0,983,1921
1921,JAXOMA,1,1,0,0,0,0,JAX,735617,1,OMA,390007,0,1091,2089
1922,JAXORD,1,1,1,1,0,0,JAX,735617,1,ORD,2896016,0,865,9125
1923,JAXORF,0,1,0,1,0,0,JAX,735617,1,ORF,234403,0,543,6120
1924,JAXPDX,1,1,0,0,0,0,JAX,735617,1,PDX,529121,0,2429,2405
1925,JAXPHF,0,0,0,0,1,0,JAX,735617,1,PHF,180150,0,610,994
1926,JAXPNS,0,1,0,0,0,0,JAX,735617,1,PNS,56255,1,328,427
1927,JAXPVD,0,1,0,1,1,1,JAX,735617,1,PVD,173618,0,963,6108
1928,JAXRDU,0,1,0,1,1,0,JAX,735617,1,RDU,463128,0,408,5393
1929,JAXRIC,0,1,0,1,0,0,JAX,735617,1,RIC,197790,0,545,1913
1930,JAXROC,0,0,0,1,0,0,JAX,735617,1,ROC,219773,0,901,1313
1931,JAXSAN,1,1,0,1,0,1,JAX,735617,1,SAN,1223400,1,2089,5480
1932,JAXSAT,1,1,0,1,0,1,JAX,735617,1,SAT,1144646,0,1007,3468
1933,JAXSDF,0,1,0,1,1,1,JAX,735617,1,SDF,256231,0,591,3529
1934,JAXSEA,1,1,0,1,0,0,JAX,735617,1,SEA,563374,0,2443,3741
1935,JAXSFO,1,1,0,1,0,0,JAX,735617,1,SFO,776733,1,2366,3394
1936,JAXSHV,0,1,0,0,0,0,JAX,735617,1,SHV,200145,0,729,635
1937,JAXSJC,1,1,0,1,0,0,JAX,735617,1,SJC,894943,1,2342,2979
1938,JAXSLC,1,1,0,1,0,0,JAX,735617,1,SLC,181743,0,1835,2527
1939,JAXSMF,1,1,0,0,0,0,JAX,735617,1,SMF,407018,1,2325,2052
1940,JAXSNA,1,1,0,0,0,0,JAX,735617,1,SNA,337977,1,2123,1812
1941,JAXSTL,1,1,0,0,0,1,JAX,735617,1,STL,348189,0,753,6336
1942,JAXSYR,0,0,0,1,0,0,JAX,735617,1,SYR,147306,0,924,1022
1943,JAXTPA,0,0,0,0,0,1,JAX,735617,1,TPA,303447,1,180,9788
1944,JAXTUL,1,1,0,0,0,0,JAX,735617,1,TUL,393049,0,918,1819
1945,JAXTYS,0,1,0,0,0,0,JAX,735617,1,TYS,173890,0,422,1303
1946,JFKLAX,1,1,1,1,1,0,JFK,8008278,0,LAX,3694820,1,2475,143103
1947,JFKMCI,1,0,0,0,0,0,JFK,8008278,0,MCI,441545,0,1113,826
1948,JFKMCO,1,1,0,0,1,0,JFK,8008278,0,MCO,185951,1,944,60315
1949,JFKMIA,1,1,0,0,0,0,JFK,8008278,0,MIA,362470,1,1090,41440
1950,JFKMSY,1,1,0,1,0,0,JFK,8008278,0,MSY,484674,0,1182,8251
1951,JFKOAK,1,0,1,1,1,0,JFK,8008278,0,OAK,399484,1,2575,17351
1952,JFKORD,1,1,1,1,0,0,JFK,8008278,0,ORD,2896016,0,740,2653
1953,JFKORF,0,0,0,0,0,0,JFK,8008278,0,ORF,234403,0,289,177
1954,JFKPBI,0,1,0,0,1,0,JFK,8008278,0,PBI,82103,1,1028,23744
1955,JFKPDX,1,1,1,1,0,0,JFK,8008278,0,PDX,529121,0,2454,6398
1956,JFKPVD,1,0,0,0,0,0,JFK,8008278,0,PVD,173618,0,144,685
1957,JFKRDU,1,0,0,0,0,0,JFK,8008278,0,RDU,463128,0,426,3609
1958,JFKRIC,0,0,0,0,0,0,JFK,8008278,0,RIC,197790,0,288,5
1959,JFKROC,1,0,0,0,1,0,JFK,8008278,0,ROC,219773,0,264,24025
1960,JFKRSW,1,0,0,0,1,0,JFK,8008278,0,RSW,51970,1,1074,9874
1961,JFKSAN,1,1,1,1,0,0,JFK,8008278,0,SAN,1223400,1,2446,18933
1962,JFKSAT,1,0,0,0,0,0,JFK,8008278,0,SAT,1144646,0,1591,944
1963,JFKSBA,1,0,0,0,0,0,JFK,8008278,0,SBA,92325,1,2536,1661
1964,JFKSEA,1,1,1,1,1,0,JFK,8008278,0,SEA,563374,0,2421,22127
1965,JFKSFO,1,1,1,1,1,0,JFK,8008278,0,SFO,776733,1,2586,98597
1966,JFKSJC,1,0,0,1,0,0,JFK,8008278,0,SJC,894943,1,2569,12199
1967,JFKSLC,1,1,0,1,1,0,JFK,8008278,0,SLC,181743,0,1989,17905
1968,JFKSMF,0,1,0,1,0,0,JFK,8008278,0,SMF,407018,1,2521,2466
1969,JFKSNA,1,0,0,1,0,0,JFK,8008278,0,SNA,337977,1,2454,3037
1970,JFKSTL,1,0,0,0,0,0,JFK,8008278,0,STL,348189,0,892,4493
1971,JFKSYR,1,0,0,0,1,0,JFK,8008278,0,SYR,147306,0,209,8352
1972,JFKTPA,0,1,0,0,1,0,JFK,8008278,0,TPA,303447,1,1005,31368
1973,JFKTUS,0,0,0,1,0,0,JFK,8008278,0,TUS,486699,0,2136,1751
1974,LANLAX,0,0,0,1,0,0,LAN,119128,0,LAX,3694820,1,1924,1103
1975,LANLGA,0,0,0,1,0,0,LAN,119128,0,LGA,8008278,0,575,1120
1976,LANMCI,0,0,0,1,0,0,LAN,119128,0,MCI,441545,0,582,858
1977,LANMCO,0,0,0,1,0,0,LAN,119128,0,MCO,185951,1,1006,2014
1978,LANMIA,0,0,0,1,0,0,LAN,119128,0,MIA,362470,1,1206,642
1979,LANMSY,0,0,0,1,0,0,LAN,119128,0,MSY,484674,0,936,573
1980,LANORD,0,0,1,0,0,0,LAN,119128,0,ORD,2896016,0,179,1268
1981,LANPBI,0,0,0,1,0,0,LAN,119128,0,PBI,82103,1,1138,436
1982,LANRSW,0,0,0,1,0,0,LAN,119128,0,RSW,51970,1,1137,709
1983,LANSAN,0,0,0,1,0,0,LAN,119128,0,SAN,1223400,1,1902,633
1984,LANSEA,0,0,0,1,0,0,LAN,119128,0,SEA,563374,0,1854,750
1985,LANSFO,0,0,0,1,0,0,LAN,119128,0,SFO,776733,1,2025,992
1986,LANSTL,0,0,0,1,0,0,LAN,119128,0,STL,348189,0,429,709
1987,LANTPA,0,0,0,1,0,0,LAN,119128,0,TPA,303447,1,1031,1414
1988,LAXLEX,0,1,1,0,0,0,LAX,3694820,1,LEX,260512,0,1909,1330
1989,LAXLGA,1,1,1,1,1,0,LAX,3694820,1,LGA,8008278,0,2469,30029
1990,LAXLIT,1,1,0,1,0,1,LAX,3694820,1,LIT,183133,0,1494,6623
1991,LAXMBS,0,0,1,1,0,0,LAX,3694820,1,MBS,61799,0,1967,991
1992,LAXMCI,1,1,1,1,1,1,LAX,3694820,1,MCI,441545,0,1363,33981
1993,LAXMCO,1,1,1,1,1,1,LAX,3694820,1,MCO,185951,1,2217,45636
1994,LAXMDT,1,0,0,1,0,0,LAX,3694820,1,MDT,48880,0,2321,2126
1995,LAXMDW,1,0,0,1,1,1,LAX,3694820,1,MDW,2896016,0,1750,40994
1996,LAXMEM,1,1,1,1,0,0,LAX,3694820,1,MEM,650100,0,1619,8913
1997,LAXMFE,0,0,0,1,0,0,LAX,3694820,1,MFE,106414,0,1318,1190
1998,LAXMIA,1,1,1,1,1,0,LAX,3694820,1,MIA,362470,1,2342,33984
1999,LAXMKE,1,1,1,1,1,0,LAX,3694820,1,MKE,596974,0,1756,17610
2000,LAXMLB,0,1,0,0,0,0,LAX,3694820,1,MLB,71382,1,2264,655
2001,LAXMOB,0,1,0,0,0,0,LAX,3694820,1,MOB,198915,0,1775,1267
2002,LAXMSY,1,1,1,1,1,1,LAX,3694820,1,MSY,484674,0,1671,29991
2003,LAXOAK,1,0,1,0,0,1,LAX,3694820,1,OAK,399484,1,337,150281
2004,LAXOKC,1,1,1,1,0,1,LAX,3694820,1,OKC,506132,0,1187,8957
2005,LAXOMA,1,0,1,1,1,1,LAX,3694820,1,OMA,390007,0,1330,12417
2006,LAXORD,1,1,1,1,1,0,LAX,3694820,1,ORD,2896016,0,1745,106823
2007,LAXORF,1,1,0,1,0,0,LAX,3694820,1,ORF,234403,0,2377,6994
2008,LAXPBI,1,1,0,1,0,1,LAX,3694820,1,PBI,82103,1,2330,8916
2009,LAXPDX,1,1,1,1,1,1,LAX,3694820,1,PDX,529121,0,834,55462
2010,LAXPHF,0,0,0,0,0,0,LAX,3694820,1,PHF,180150,0,2406,402
2011,LAXPNS,0,1,0,1,0,0,LAX,3694820,1,PNS,56255,1,1839,1949
2012,LAXPVD,1,1,1,1,0,1,LAX,3694820,1,PVD,173618,0,2592,20113
2013,LAXRDU,1,1,1,1,0,1,LAX,3694820,1,RDU,463128,0,2239,19708
2014,LAXRIC,1,1,1,1,0,0,LAX,3694820,1,RIC,197790,0,2308,4267
2015,LAXROC,1,0,1,1,0,0,LAX,3694820,1,ROC,219773,0,2273,3612
2016,LAXRSW,1,1,0,1,0,0,LAX,3694820,1,RSW,51970,1,2238,3477
2017,LAXSAN,1,0,1,0,0,0,LAX,3694820,1,SAN,1223400,1,109,7347
2018,LAXSAT,1,1,1,1,0,1,LAX,3694820,1,SAT,1144646,0,1210,16935
2019,LAXSBA,1,0,0,0,0,0,LAX,3694820,1,SBA,92325,1,89,1260
2020,LAXSDF,1,1,1,1,0,1,LAX,3694820,1,SDF,256231,0,1842,9054
2021,LAXSEA,1,1,1,1,1,1,LAX,3694820,1,SEA,563374,0,954,105368
2022,LAXSFO,1,1,1,1,1,0,LAX,3694820,1,SFO,776733,1,337,94365
2023,LAXSHV,1,1,0,1,0,0,LAX,3694820,1,SHV,200145,0,1425,1495
2024,LAXSJC,1,0,1,0,0,1,LAX,3694820,1,SJC,894943,1,308,101136
2025,LAXSLC,0,1,1,0,0,1,LAX,3694820,1,SLC,181743,0,590,70351
2026,LAXSMF,0,0,1,0,0,1,LAX,3694820,1,SMF,407018,1,373,79067
2027,LAXSRQ,0,1,0,0,0,0,LAX,3694820,1,SRQ,52715,1,2198,943
2028,LAXSTL,1,0,1,1,0,1,LAX,3694820,1,STL,348189,0,1593,28065
2029,LAXSYR,1,1,1,1,0,0,LAX,3694820,1,SYR,147306,0,2352,3581
2030,LAXTPA,1,1,1,1,0,1,LAX,3694820,1,TPA,303447,1,2158,25953
2031,LAXTUL,1,1,1,1,0,1,LAX,3694820,1,TUL,393049,0,1283,7942
2032,LAXTUS,0,0,1,1,0,1,LAX,3694820,1,TUS,486699,0,451,40054
2033,LAXTYS,0,1,1,0,0,0,LAX,3694820,1,TYS,173890,0,1961,2398
2034,LEXLGA,0,1,0,1,0,0,LEX,260512,0,LGA,8008278,0,624,2166
2035,LEXMCI,0,1,0,0,0,0,LEX,260512,0,MCI,441545,0,553,1060
2036,LEXMCO,0,1,0,0,0,0,LEX,260512,0,MCO,185951,1,689,2612
2037,LEXMEM,0,0,0,0,0,0,LEX,260512,0,MEM,650100,0,363,290
2038,LEXMIA,0,1,0,0,0,0,LEX,260512,0,MIA,362470,1,881,917
2039,LEXMLB,0,1,0,0,0,0,LEX,260512,0,MLB,71382,1,746,367
2040,LEXMSY,0,1,0,0,0,0,LEX,260512,0,MSY,484674,0,642,1571
2041,LEXORD,0,1,1,0,0,0,LEX,260512,0,ORD,2896016,0,323,3068
2042,LEXPBI,0,1,0,0,0,0,LEX,260512,0,PBI,82103,1,825,924
2043,LEXRDU,0,1,0,0,0,0,LEX,260512,0,RDU,463128,0,412,671
2044,LEXRSW,0,1,0,0,0,0,LEX,260512,0,RSW,51970,1,818,1609
2045,LEXSAN,0,1,0,0,0,0,LEX,260512,0,SAN,1223400,1,1874,749
2046,LEXSAT,0,1,0,0,0,0,LEX,260512,0,SAT,1144646,0,988,899
2047,LEXSEA,0,0,0,0,0,0,LEX,260512,0,SEA,563374,0,2026,517
2048,LEXSFO,0,1,1,0,0,0,LEX,260512,0,SFO,776733,1,2052,1108
2049,LEXSLC,0,0,0,0,0,0,LEX,260512,0,SLC,181743,0,1472,654
2050,LEXSRQ,0,1,0,0,0,0,LEX,260512,0,SRQ,52715,1,748,830
2051,LEXTPA,0,1,0,0,0,0,LEX,260512,0,TPA,303447,1,709,2430
